timestamp,close
2025-03-23 01:53:01,84144.26
2025-03-23 01:53:06,84144.26
2025-03-23 01:53:11,84144.26
2025-03-23 01:53:17,84144.26
2025-03-23 01:53:22,84144.25
2025-03-23 01:53:28,84144.26
2025-03-23 01:53:33,84144.25
2025-03-23 01:53:39,84154.66
2025-03-23 01:53:44,84154.66
2025-03-23 01:53:50,84154.66
2025-03-23 01:53:55,84154.65
2025-03-23 01:54:01,84154.65
2025-03-23 01:54:07,84154.65
2025-03-23 01:54:12,84154.65
2025-03-23 01:54:17,84154.66
2025-03-23 01:54:23,84154.66
2025-03-23 01:54:28,84154.66
2025-03-23 01:54:34,84154.65
2025-03-23 01:54:39,84154.66
2025-03-23 01:54:45,84154.66
2025-03-23 01:54:50,84154.66
2025-03-23 01:54:56,84154.65
2025-03-23 01:55:01,84154.66
2025-03-23 01:55:07,84154.66
2025-03-23 01:55:14,84154.65
2025-03-23 01:55:19,84154.65
2025-03-23 01:55:24,84159.28
2025-03-23 01:55:33,84165.51
2025-03-23 01:55:40,84166.22
2025-03-23 01:55:56,84168.32
2025-03-23 01:56:01,84176.15
2025-03-23 01:56:07,84176.15
2025-03-23 01:56:12,84176.15
2025-03-23 01:56:17,84176.15
2025-03-23 01:56:23,84176.15
2025-03-23 01:56:29,84176.15
2025-03-23 01:56:34,84176.15
2025-03-23 01:56:39,84176.16
2025-03-23 01:56:45,84176.15
2025-03-23 01:56:51,84176.15
2025-03-23 01:56:56,84176.15
2025-03-23 01:57:02,84164.0
2025-03-23 01:57:07,84164.01
2025-03-23 01:57:13,84164.0
2025-03-23 01:57:18,84164.01
2025-03-23 01:57:24,84164.0
2025-03-23 01:57:29,84164.01
2025-03-23 01:57:36,84164.01
2025-03-23 01:57:42,84164.01
2025-03-23 01:57:47,84164.01
2025-03-23 01:57:53,84164.01
2025-03-23 01:57:58,84164.0
2025-03-23 01:58:04,84164.0
2025-03-23 01:58:09,84164.01
2025-03-23 01:58:15,84164.01
2025-03-23 01:58:21,84164.01
2025-03-23 01:58:27,84164.0
2025-03-23 01:58:33,84164.01
2025-03-23 01:58:39,84164.0
2025-03-23 01:58:45,84164.0
2025-03-23 01:58:51,84164.01
2025-03-23 01:58:57,84164.01
2025-03-23 01:59:03,84164.0
2025-03-23 01:59:09,84164.0
2025-03-23 01:59:15,84164.0
2025-03-23 01:59:21,84164.0
2025-03-23 01:59:27,84164.01
2025-03-23 01:59:32,84164.01
2025-03-23 01:59:38,84164.01
2025-03-23 01:59:44,84164.01
2025-03-23 01:59:50,84164.01
2025-03-23 01:59:56,84164.01
2025-03-23 02:00:02,84164.01
2025-03-23 02:00:08,84167.23
2025-03-23 02:00:15,84172.34
2025-03-23 02:00:21,84172.33
2025-03-23 02:00:27,84172.33
2025-03-23 02:00:33,84172.33
2025-03-23 02:00:38,84172.33
2025-03-23 02:00:44,84172.33
2025-03-23 02:00:49,84172.33
2025-03-23 02:00:55,84172.33
2025-03-23 02:01:00,84172.34
2025-03-23 02:01:05,84172.33
2025-03-23 02:01:11,84169.82
2025-03-23 02:01:16,84169.81
2025-03-23 02:01:22,84169.82
2025-03-23 02:01:27,84169.81
2025-03-23 02:01:33,84169.81
2025-03-23 02:01:38,84169.81
2025-03-23 02:01:44,84169.82
2025-03-23 02:01:49,84169.82
2025-03-23 02:01:55,84169.81
2025-03-23 02:02:00,84169.82
2025-03-23 02:02:06,84169.81
2025-03-23 02:02:11,84169.82
2025-03-23 02:02:16,84169.82
2025-03-23 02:02:21,84191.99
2025-03-23 02:02:27,84192.0
2025-03-23 02:02:32,84191.99
2025-03-23 02:02:37,84192.0
2025-03-23 02:02:42,84192.0
2025-03-23 02:02:47,84191.99
2025-03-23 02:02:52,84191.99
2025-03-23 02:02:58,84191.99
2025-03-23 02:03:03,84191.99
2025-03-23 02:03:08,84192.0
2025-03-23 02:03:14,84192.0
2025-03-23 02:03:19,84191.99
2025-03-23 02:03:25,84191.99
2025-03-23 02:03:30,84191.99
2025-03-23 02:03:35,84191.99
2025-03-23 02:03:41,84191.99
2025-03-23 02:03:47,84192.0
2025-03-23 02:03:52,84191.99
2025-03-23 02:03:58,84191.99
2025-03-23 02:04:04,84191.99
2025-03-23 02:04:10,84192.0
2025-03-23 02:04:15,84192.0
2025-03-23 02:04:21,84192.0
2025-03-23 02:04:26,84191.99
2025-03-23 02:04:32,84191.04
2025-03-23 02:04:37,84191.04
2025-03-23 02:04:43,84191.04
2025-03-23 02:04:48,84186.99
2025-03-23 02:04:54,84186.99
2025-03-23 02:04:59,84186.99
2025-03-23 02:05:05,84186.98
2025-03-23 02:05:10,84186.99
2025-03-23 02:05:16,84186.98
2025-03-23 02:05:21,84186.98
2025-03-23 02:05:27,84186.99
2025-03-23 02:05:32,84186.98
2025-03-23 02:05:37,84186.99
2025-03-23 02:05:43,84186.98
2025-03-23 02:05:48,84186.98
2025-03-23 02:05:54,84191.99
2025-03-23 02:05:59,84191.99
2025-03-23 02:06:06,84192.0
2025-03-23 02:06:13,84191.99
2025-03-23 02:06:19,84191.99
2025-03-23 02:06:25,84192.0
2025-03-23 02:06:31,84199.14
2025-03-23 02:06:36,84199.14
2025-03-23 02:06:41,84199.15
2025-03-23 02:06:46,84199.14
2025-03-23 02:06:52,84199.14
2025-03-23 02:06:57,84199.14
2025-03-23 02:07:03,84199.14
2025-03-23 02:07:08,84199.15
2025-03-23 02:07:14,84199.14
2025-03-23 02:07:19,84199.15
2025-03-23 02:07:25,84199.14
2025-03-23 02:07:30,84199.15
2025-03-23 02:07:36,84199.15
2025-03-23 02:07:41,84199.15
2025-03-23 02:07:47,84199.15
2025-03-23 02:07:52,84199.14
2025-03-23 02:07:58,84199.14
2025-03-23 02:08:03,84199.15
2025-03-23 02:08:09,84199.15
2025-03-23 02:08:14,84199.15
2025-03-23 02:08:19,84199.15
2025-03-23 02:08:25,84199.14
2025-03-23 02:08:30,84173.89
2025-03-23 02:08:36,84173.89
2025-03-23 02:08:41,84173.88
2025-03-23 02:08:47,84173.67
2025-03-23 02:08:52,84173.67
2025-03-23 02:08:58,84173.68
2025-03-23 02:09:03,84169.81
2025-03-23 02:09:10,84164.0
2025-03-23 02:09:16,84164.0
2025-03-23 02:09:21,84164.0
2025-03-23 02:09:26,84164.0
2025-03-23 02:09:32,84164.0
2025-03-23 02:09:37,84156.5
2025-03-23 02:09:43,84156.5
2025-03-23 02:09:48,84156.5
2025-03-23 02:09:54,84156.5
2025-03-23 02:09:59,84156.49
2025-03-23 02:10:05,84156.49
2025-03-23 02:10:10,84156.49
2025-03-23 02:10:16,84156.43
2025-03-23 02:10:21,84156.44
2025-03-23 02:10:26,84156.44
2025-03-23 02:10:32,84156.43
2025-03-23 02:10:37,84156.44
2025-03-23 02:10:43,84156.44
2025-03-23 02:10:48,84156.43
2025-03-23 02:10:54,84156.43
2025-03-23 02:10:59,84156.43
2025-03-23 02:11:05,84156.43
2025-03-23 02:11:11,84156.43
2025-03-23 02:11:16,84156.44
2025-03-23 02:11:21,84156.44
2025-03-23 02:11:28,84156.44
2025-03-23 02:11:34,84156.43
2025-03-23 02:11:39,84156.43
2025-03-23 02:11:45,84156.44
2025-03-23 02:11:50,84156.44
2025-03-23 02:11:56,84156.44
2025-03-23 02:12:01,84156.44
2025-03-23 02:12:07,84156.43
2025-03-23 02:12:12,84156.44
2025-03-23 02:12:17,84156.44
2025-03-23 02:12:23,84156.44
2025-03-23 02:12:28,84156.44
2025-03-23 02:12:33,84156.43
2025-03-23 02:12:38,84156.43
2025-03-23 02:12:43,84156.43
2025-03-23 02:12:50,84156.43
2025-03-23 02:12:55,84156.43
2025-03-23 02:13:00,84156.44
2025-03-23 02:13:06,84156.43
2025-03-23 02:13:11,84156.43
2025-03-23 02:13:17,84156.43
2025-03-23 02:13:22,84156.44
2025-03-23 02:13:28,84156.44
2025-03-23 02:13:33,84156.43
2025-03-23 02:13:39,84156.44
2025-03-23 02:13:44,84156.43
2025-03-23 02:13:50,84156.43
2025-03-23 02:13:55,84156.43
2025-03-23 02:14:01,84156.43
2025-03-23 02:14:06,84156.44
2025-03-23 02:14:12,84156.43
2025-03-23 02:14:18,84156.43
2025-03-23 02:14:24,84156.43
2025-03-23 02:14:29,84156.43
2025-03-23 02:14:35,84156.44
2025-03-23 02:14:40,84156.44
2025-03-23 02:14:46,84156.43
2025-03-23 02:14:51,84156.44
2025-03-23 02:14:57,84156.43
2025-03-23 02:15:02,84156.43
2025-03-23 02:15:08,84156.43
2025-03-23 02:15:13,84156.44
2025-03-23 02:15:19,84156.43
2025-03-23 02:15:25,84156.43
2025-03-23 02:15:30,84156.43
2025-03-23 02:15:36,84156.43
2025-03-23 02:15:41,84156.43
2025-03-23 02:15:47,84156.44
2025-03-23 02:15:52,84156.44
2025-03-23 02:15:58,84156.43
2025-03-23 02:16:03,84156.43
2025-03-23 02:16:09,84156.43
2025-03-23 02:16:14,84156.43
2025-03-23 02:16:20,84156.43
2025-03-23 02:16:25,84156.44
2025-03-23 02:16:31,84156.43
2025-03-23 02:16:36,84156.43
2025-03-23 02:16:42,84130.65
2025-03-23 02:16:47,84130.65
2025-03-23 02:16:52,84130.66
2025-03-23 02:16:58,84130.65
2025-03-23 02:17:03,84140.59
2025-03-23 02:17:09,84124.14
2025-03-23 02:17:14,84122.65
2025-03-23 02:17:20,84122.64
2025-03-23 02:17:25,84122.64
2025-03-23 02:17:31,84122.64
2025-03-23 02:17:36,84122.64
2025-03-23 02:17:42,84122.65
2025-03-23 02:17:47,84122.65
2025-03-23 02:17:53,84122.64
2025-03-23 02:17:58,84122.65
2025-03-23 02:18:04,84122.65
2025-03-23 02:18:09,84122.64
2025-03-23 02:18:15,84122.64
2025-03-23 02:18:20,84122.65
2025-03-23 02:18:26,84122.65
2025-03-23 02:18:31,84122.65
2025-03-23 02:18:37,84122.64
2025-03-23 02:18:42,84122.65
2025-03-23 02:18:48,84122.65
2025-03-23 02:18:53,84122.64
2025-03-23 02:18:59,84122.65
2025-03-23 02:19:04,84122.64
2025-03-23 02:19:10,84122.65
2025-03-23 02:19:15,84122.65
2025-03-23 02:19:21,84122.64
2025-03-23 02:19:26,84122.64
2025-03-23 02:19:32,84122.64
2025-03-23 02:19:38,84122.65
2025-03-23 02:19:43,84122.64
2025-03-23 02:19:49,84122.65
2025-03-23 02:19:54,84122.64
2025-03-23 02:20:00,84122.64
2025-03-23 02:20:05,84122.64
2025-03-23 02:20:11,84122.65
2025-03-23 02:20:16,84122.64
2025-03-23 02:20:22,84122.53
2025-03-23 02:20:27,84118.65
2025-03-23 02:20:33,84118.64
2025-03-23 02:20:38,84118.65
2025-03-23 02:20:44,84116.22
2025-03-23 02:20:49,84116.22
2025-03-23 02:20:55,84116.21
2025-03-23 02:21:00,84116.21
2025-03-23 02:21:06,84116.21
2025-03-23 02:21:11,84116.21
2025-03-23 02:21:17,84116.21
2025-03-23 02:21:22,84116.22
2025-03-23 02:21:28,84116.22
2025-03-23 02:21:33,84059.03
2025-03-23 02:21:39,84059.03
2025-03-23 02:21:44,84059.02
2025-03-23 02:21:50,84061.02
2025-03-23 02:21:55,84063.02
2025-03-23 02:22:01,84067.43
2025-03-23 02:22:06,84076.09
2025-03-23 02:22:12,84081.49
2025-03-23 02:22:17,84081.48
2025-03-23 02:22:22,84084.46
2025-03-23 02:22:28,84084.46
2025-03-23 02:22:34,84084.45
2025-03-23 02:22:39,84084.45
2025-03-23 02:22:44,84084.45
2025-03-23 02:22:50,84084.46
2025-03-23 02:22:55,84084.45
2025-03-23 02:23:01,84084.46
2025-03-23 02:23:06,84084.45
2025-03-23 02:23:11,84084.45
2025-03-23 02:23:17,84084.46
2025-03-23 02:23:22,84084.45
2025-03-23 02:23:27,84084.46
2025-03-23 02:23:32,84084.46
2025-03-23 02:23:38,84084.45
2025-03-23 02:23:43,84084.46
2025-03-23 02:23:48,84084.45
2025-03-23 02:23:53,84084.45
2025-03-23 02:23:59,84084.45
2025-03-23 02:24:04,84084.46
2025-03-23 02:24:11,84084.45
2025-03-23 02:24:17,84084.46
2025-03-23 02:24:23,84084.46
2025-03-23 02:24:29,84084.45
2025-03-23 02:24:36,84084.45
2025-03-23 02:24:42,84084.46
2025-03-23 02:24:49,84084.45
2025-03-23 02:24:55,84084.46
2025-03-23 02:25:01,84084.45
2025-03-23 02:25:07,84066.5
2025-03-23 02:25:13,84063.5
2025-03-23 02:25:18,84059.47
2025-03-23 02:25:24,84059.47
2025-03-23 02:25:29,84059.46
2025-03-23 02:25:35,84059.47
2025-03-23 02:25:40,84059.47
2025-03-23 02:25:46,84059.47
2025-03-23 02:25:51,84059.46
2025-03-23 02:25:57,84059.47
2025-03-23 02:26:02,84059.47
2025-03-23 02:26:08,84058.99
2025-03-23 02:26:13,84058.98
2025-03-23 02:26:19,84055.27
2025-03-23 02:26:24,84055.27
2025-03-23 02:26:30,84039.45
2025-03-23 02:26:35,84039.46
2025-03-23 02:26:40,84039.46
2025-03-23 02:26:46,84039.45
2025-03-23 02:26:51,84037.06
2025-03-23 02:26:57,84034.88
2025-03-23 02:27:02,84034.87
2025-03-23 02:27:08,84034.88
2025-03-23 02:27:15,84034.87
2025-03-23 02:27:20,84034.87
2025-03-23 02:27:26,84003.78
2025-03-23 02:27:32,84003.78
2025-03-23 02:27:37,83999.0
2025-03-23 02:27:42,83999.01
2025-03-23 02:27:48,83999.0
2025-03-23 02:27:53,83999.0
2025-03-23 02:27:59,83999.01
2025-03-23 02:28:04,83999.0
2025-03-23 02:28:10,83988.82
2025-03-23 02:28:15,83987.14
2025-03-23 02:28:22,83973.29
2025-03-23 02:28:28,83968.02
2025-03-23 02:28:34,83968.01
2025-03-23 02:28:41,83971.32
2025-03-23 02:28:47,83975.72
2025-03-23 02:28:54,83975.73
2025-03-23 02:29:00,83995.87
2025-03-23 02:29:07,83995.88
2025-03-23 02:29:13,83972.06
2025-03-23 02:29:19,83950.66
2025-03-23 02:29:25,83950.0
2025-03-23 02:29:31,83950.01
2025-03-23 02:29:37,83950.67
2025-03-23 02:29:42,83950.66
2025-03-23 02:29:48,83950.66
2025-03-23 02:29:54,83944.7
2025-03-23 02:29:59,83944.7
2025-03-23 02:30:04,83934.11
2025-03-23 02:30:10,83924.47
2025-03-23 02:30:15,83893.64
2025-03-23 02:30:21,83893.64
2025-03-23 02:30:26,83892.92
2025-03-23 02:30:32,83889.85
2025-03-23 02:30:37,83909.55
2025-03-23 02:30:42,83909.55
2025-03-23 02:30:48,83909.54
2025-03-23 02:30:53,83909.54
2025-03-23 02:30:59,83909.55
2025-03-23 02:31:04,83909.55
2025-03-23 02:31:10,83909.55
2025-03-23 02:31:15,83901.11
2025-03-23 02:31:20,83901.11
2025-03-23 02:31:26,83901.1
2025-03-23 02:31:31,83901.11
2025-03-23 02:31:37,83901.1
2025-03-23 02:31:42,83903.96
2025-03-23 02:31:47,83903.96
2025-03-23 02:31:53,83903.96
2025-03-23 02:31:59,83903.96
2025-03-23 02:32:04,83889.27
2025-03-23 02:32:09,83889.13
2025-03-23 02:32:15,83889.13
2025-03-23 02:32:20,83889.13
2025-03-23 02:32:26,83889.12
2025-03-23 02:32:31,83889.13
2025-03-23 02:32:37,83889.12
2025-03-23 02:32:42,83889.12
2025-03-23 02:32:48,83889.13
2025-03-23 02:32:53,83889.13
2025-03-23 02:32:59,83889.13
2025-03-23 02:33:04,83887.0
2025-03-23 02:33:11,83841.41
2025-03-23 02:33:17,83871.46
2025-03-23 02:33:22,83889.13
2025-03-23 02:33:27,83870.01
2025-03-23 02:33:33,83866.32
2025-03-23 02:33:38,83866.32
2025-03-23 02:33:44,83861.49
2025-03-23 02:33:49,83879.3
2025-03-23 02:33:55,83879.29
2025-03-23 02:34:00,83879.3
2025-03-23 02:34:06,83882.72
2025-03-23 02:34:11,83895.64
2025-03-23 02:34:17,83900.0
2025-03-23 02:34:22,83901.18
2025-03-23 02:34:28,83911.87
2025-03-23 02:34:33,83913.05
2025-03-23 02:34:40,83921.72
2025-03-23 02:34:45,83930.0
2025-03-23 02:34:51,83930.0
2025-03-23 02:34:56,83930.0
2025-03-23 02:35:02,83917.7
2025-03-23 02:35:07,83915.22
2025-03-23 02:35:13,83915.22
2025-03-23 02:35:18,83915.23
2025-03-23 02:35:24,83915.22
2025-03-23 02:35:29,83895.08
2025-03-23 02:35:35,83905.5
2025-03-23 02:35:40,83908.16
2025-03-23 02:35:45,83910.42
2025-03-23 02:35:51,83920.0
2025-03-23 02:35:56,83919.99
2025-03-23 02:36:03,83920.0
2025-03-23 02:36:09,83920.0
2025-03-23 02:36:14,83919.99
2025-03-23 02:36:20,83937.14
2025-03-23 02:36:25,83940.03
2025-03-23 02:36:31,83940.03
2025-03-23 02:36:36,83929.86
2025-03-23 02:36:42,83929.77
2025-03-23 02:36:47,83929.76
2025-03-23 02:36:53,83929.76
2025-03-23 02:36:58,83929.77
2025-03-23 02:37:04,83929.76
2025-03-23 02:37:09,83929.77
2025-03-23 02:37:14,83934.08
2025-03-23 02:37:20,83934.09
2025-03-23 02:37:25,83934.09
2025-03-23 02:37:31,83934.08
2025-03-23 02:37:36,83934.08
2025-03-23 02:37:43,83945.99
2025-03-23 02:37:49,83949.99
2025-03-23 02:37:54,83960.0
2025-03-23 02:38:00,83960.0
2025-03-23 02:38:05,83960.0
2025-03-23 02:38:11,83963.43
2025-03-23 02:38:16,83963.43
2025-03-23 02:38:22,83963.44
2025-03-23 02:38:27,83963.44
2025-03-23 02:38:33,83963.44
2025-03-23 02:38:38,83963.43
2025-03-23 02:38:44,83963.43
2025-03-23 02:38:49,83963.43
2025-03-23 02:38:55,83978.04
2025-03-23 02:39:00,83978.05
2025-03-23 02:39:06,83978.05
2025-03-23 02:39:11,83978.26
2025-03-23 02:39:17,83980.0
2025-03-23 02:39:22,83980.0
2025-03-23 02:39:28,83981.14
2025-03-23 02:39:33,83981.14
2025-03-23 02:39:39,83981.14
2025-03-23 02:39:44,83981.13
2025-03-23 02:39:50,83981.14
2025-03-23 02:39:56,83981.13
2025-03-23 02:40:01,83981.13
2025-03-23 02:40:07,83981.13
2025-03-23 02:40:12,83981.14
2025-03-23 02:40:17,83981.14
2025-03-23 02:40:23,83981.13
2025-03-23 02:40:28,83981.14
2025-03-23 02:40:34,83981.14
2025-03-23 02:40:40,83981.14
2025-03-23 02:40:45,83981.14
2025-03-23 02:40:51,83981.14
2025-03-23 02:40:56,83981.13
2025-03-23 02:41:02,83981.14
2025-03-23 02:41:07,83981.14
2025-03-23 02:41:13,84040.0
2025-03-23 02:41:18,84038.6
2025-03-23 02:41:24,84047.98
2025-03-23 02:41:29,84059.12
2025-03-23 02:41:35,84059.12
2025-03-23 02:41:40,84059.13
2025-03-23 02:41:46,84046.15
2025-03-23 02:41:51,84072.0
2025-03-23 02:41:57,84072.0
2025-03-23 02:42:02,84057.23
2025-03-23 02:42:08,84042.56
2025-03-23 02:42:13,84042.57
2025-03-23 02:42:19,84047.32
2025-03-23 02:42:24,84047.32
2025-03-23 02:42:30,84047.32
2025-03-23 02:42:35,84047.32
2025-03-23 02:42:41,84047.33
2025-03-23 02:42:46,84047.33
2025-03-23 02:42:52,84067.71
2025-03-23 02:42:58,84067.71
2025-03-23 02:43:03,84067.7
2025-03-23 02:43:09,84067.7
2025-03-23 02:43:14,84067.71
2025-03-23 02:43:20,84067.7
2025-03-23 02:43:25,84067.71
2025-03-23 02:43:31,84067.7
2025-03-23 02:43:36,84067.7
2025-03-23 02:43:43,84067.71
2025-03-23 02:43:49,84064.9
2025-03-23 02:43:54,84064.9
2025-03-23 02:43:59,84064.89
2025-03-23 02:44:05,84064.9
2025-03-23 02:44:10,84075.48
2025-03-23 02:44:15,84077.6
2025-03-23 02:44:21,84077.61
2025-03-23 02:44:26,84083.73
2025-03-23 02:44:31,84083.73
2025-03-23 02:44:36,84083.73
2025-03-23 02:44:41,84078.9
2025-03-23 02:44:47,84078.91
2025-03-23 02:44:52,84078.91
2025-03-23 02:44:57,84078.86
2025-03-23 02:45:02,84067.56
2025-03-23 02:45:08,84067.56
2025-03-23 02:45:13,84067.56
2025-03-23 02:45:19,84067.55
2025-03-23 02:45:24,84067.56
2025-03-23 02:45:30,84067.56
2025-03-23 02:45:35,84067.55
2025-03-23 02:45:41,84067.56
2025-03-23 02:45:46,84067.56
2025-03-23 02:45:51,84067.56
2025-03-23 02:45:57,84067.56
2025-03-23 02:46:02,84067.55
2025-03-23 02:46:08,84057.92
2025-03-23 02:46:13,84057.86
2025-03-23 02:46:19,84057.86
2025-03-23 02:46:24,84057.86
2025-03-23 02:46:30,84057.86
2025-03-23 02:46:35,84076.09
2025-03-23 02:46:40,84087.21
2025-03-23 02:46:46,84087.22
2025-03-23 02:46:51,84087.22
2025-03-23 02:46:57,84067.55
2025-03-23 02:47:02,84059.81
2025-03-23 02:47:08,84059.82
2025-03-23 02:47:13,84058.11
2025-03-23 02:47:19,84058.1
2025-03-23 02:47:24,84057.89
2025-03-23 02:47:30,84057.88
2025-03-23 02:47:35,84057.8
2025-03-23 02:47:41,84050.0
2025-03-23 02:47:46,84050.0
2025-03-23 02:47:51,84050.0
2025-03-23 02:47:57,84050.01
2025-03-23 02:48:04,84050.0
2025-03-23 02:48:09,84050.01
2025-03-23 02:48:15,84050.0
2025-03-23 02:48:20,84050.0
2025-03-23 02:48:29,84050.0
2025-03-23 02:48:35,84050.01
2025-03-23 02:48:40,84050.0
2025-03-23 02:48:46,84050.01
2025-03-23 02:48:51,84050.0
2025-03-23 02:48:57,84050.0
2025-03-23 02:49:02,84050.01
2025-03-23 02:49:08,84050.0
2025-03-23 02:49:13,84050.01
2025-03-23 02:49:19,84050.0
2025-03-23 02:49:24,84046.0
2025-03-23 02:49:29,84046.0
2025-03-23 02:49:35,84046.0
2025-03-23 02:49:40,84046.01
2025-03-23 02:49:46,84046.01
2025-03-23 02:49:51,84046.0
2025-03-23 02:49:57,84046.0
2025-03-23 02:50:02,84046.01
2025-03-23 02:50:08,84046.0
2025-03-23 02:50:13,84046.01
2025-03-23 02:50:19,84046.0
2025-03-23 02:50:24,84046.0
2025-03-23 02:50:30,84046.01
2025-03-23 02:50:35,84046.0
2025-03-23 02:50:40,84046.0
2025-03-23 02:50:46,84045.26
2025-03-23 02:50:51,84043.92
2025-03-23 02:50:57,84043.92
2025-03-23 02:51:02,84043.47
2025-03-23 02:51:08,84043.47
2025-03-23 02:51:13,84043.48
2025-03-23 02:51:19,84043.47
2025-03-23 02:51:25,84043.48
2025-03-23 02:51:31,84043.47
2025-03-23 02:51:36,84043.48
2025-03-23 02:51:42,84043.48
2025-03-23 02:51:47,84043.47
2025-03-23 02:51:53,84043.48
2025-03-23 02:51:59,84043.48
2025-03-23 02:52:04,84043.47
2025-03-23 02:52:09,84042.25
2025-03-23 02:52:15,84042.26
2025-03-23 02:52:20,84042.26
2025-03-23 02:52:26,84042.26
2025-03-23 02:52:31,84042.25
2025-03-23 02:52:37,84042.25
2025-03-23 02:52:42,84042.26
2025-03-23 02:52:48,84042.25
2025-03-23 02:52:53,84042.25
2025-03-23 02:52:59,84042.26
2025-03-23 02:53:04,84042.25
2025-03-23 02:53:10,84042.25
2025-03-23 02:53:15,84042.25
2025-03-23 02:53:21,84042.25
2025-03-23 02:53:27,84042.25
2025-03-23 02:53:32,84042.25
2025-03-23 02:53:38,84042.26
2025-03-23 02:53:43,84042.25
2025-03-23 02:53:49,84042.25
2025-03-23 02:53:55,84042.26
2025-03-23 02:54:00,84042.25
2025-03-23 02:54:06,84042.25
2025-03-23 02:54:11,84042.26
2025-03-23 02:54:16,84042.26
2025-03-23 02:54:21,84033.48
2025-03-23 02:54:27,84028.3
2025-03-23 02:54:32,84026.91
2025-03-23 02:54:38,84024.58
2025-03-23 02:54:43,84024.57
2025-03-23 02:54:49,84024.57
2025-03-23 02:54:54,84024.58
2025-03-23 02:55:01,84024.57
2025-03-23 02:55:07,84024.57
2025-03-23 02:55:13,84024.57
2025-03-23 02:55:19,84024.58
2025-03-23 02:55:25,84024.57
2025-03-23 02:55:32,84024.57
2025-03-23 02:55:38,84024.58
2025-03-23 02:55:43,84024.58
2025-03-23 02:55:49,84024.57
2025-03-23 02:55:54,84024.58
2025-03-23 02:56:00,84024.57
2025-03-23 02:56:05,84024.57
2025-03-23 02:56:12,84024.57
2025-03-23 02:56:18,84024.58
2025-03-23 02:56:23,84024.58
2025-03-23 02:56:28,84024.58
2025-03-23 02:56:34,84024.58
2025-03-23 02:56:39,84024.57
2025-03-23 02:56:45,84024.57
2025-03-23 02:56:50,84024.57
2025-03-23 02:56:56,84024.57
2025-03-23 02:57:01,84024.57
2025-03-23 02:57:07,84024.58
2025-03-23 02:57:12,84024.58
2025-03-23 02:57:18,84024.58
2025-03-23 02:57:23,84024.57
2025-03-23 02:57:29,84024.58
2025-03-23 02:57:34,84024.57
2025-03-23 02:57:39,84024.57
2025-03-23 02:57:46,84024.57
2025-03-23 02:57:52,84024.57
2025-03-23 02:57:57,84024.57
2025-03-23 02:58:03,84024.58
2025-03-23 02:58:08,84024.57
2025-03-23 02:58:14,84024.57
2025-03-23 02:58:19,84024.58
2025-03-23 02:58:24,84024.57
2025-03-23 02:58:30,84024.58
2025-03-23 02:58:35,84024.57
2025-03-23 02:58:41,84027.59
2025-03-23 02:58:46,84028.34
2025-03-23 02:58:52,84028.35
2025-03-23 02:58:57,84028.36
2025-03-23 02:59:02,84028.35
2025-03-23 02:59:08,84028.36
2025-03-23 02:59:13,84028.36
2025-03-23 02:59:19,84028.35
2025-03-23 02:59:24,84028.36
2025-03-23 02:59:30,84028.35
2025-03-23 02:59:35,84028.35
2025-03-23 02:59:40,84028.36
2025-03-23 02:59:46,84034.53
2025-03-23 02:59:52,84034.53
2025-03-23 02:59:58,84034.53
