Portfolio Value,Daily Return,Sharpe Ratio,Asset Allocation,BTC Holdings
59840.52184,0.1999223153325835,0.0,{'BTC/USD': 53260.895973},0.3191
71804.548024,0.19993184912372752,39842.92908437316,{'BTC/USD': 53260.895973},0.17679999999999998
86165.8258,0.2000051274078054,5134.400945125101,{'BTC/USD': 53260.895973},0.006099999999999994
86678.953896,0.0059551230576148015,1.6838994443187445,{'BTC/USD': 53260.895973},0.0
69342.363954,-0.20000921980208672,0.44642093189537463,{'BTC/USD': 53260.895973},0.2058
55477.07062,-0.19995414842213763,0.13557057850022197,{'BTC/USD': 53260.895973},0.3704
44382.516433,-0.19998449923562314,-0.04948483479582729,{'BTC/USD': 53260.895973},0.5021
53260.895973,0.20004227460610158,0.08493784689337551,{'BTC/USD': 53260.895973},0.3967
